iter3 log_res CL CD CM
24072 -7.905095 0.17298952 0.7382252 -1.9925084
24073 -7.886828 0.17298964 0.7382246 -1.9925096
24074 -7.883279 0.17298974 0.7382238 -1.9925108
24075 -7.871853 0.17298984 0.7382232 -1.9925118
24076 -7.893789 0.17298996 0.7382224 -1.992513
24077 -7.917672 0.17299008 0.7382218 -1.9925142
24078 -7.936977 0.17299018 0.738221 -1.9925156
24079 -7.956637 0.1729903 0.7382204 -1.9925168
24080 -7.976263 0.17299042 0.7382196 -1.992518
24081 -7.994313 0.17299054 0.738219 -1.9925194
24082 -8.009618 0.17299066 0.7382182 -1.9925206
24083 -8.021798 0.17299078 0.7382176 -1.992522
24084 -8.030687 0.1729909 0.738217 -1.9925232
24085 -8.035829 0.17299104 0.7382162 -1.9925246
24086 -8.038997 0.17299116 0.7382156 -1.992526
24087 -8.039415 0.17299128 0.7382148 -1.9925272
24088 -8.033214 0.1729914 0.7382142 -1.9925286
24089 -8.02197 0.17299152 0.7382136 -1.9925298
24090 -8.006577 0.17299164 0.7382128 -1.992531
24091 -7.996109 0.17299174 0.7382122 -1.9925322
24092 -7.988092 0.17299186 0.7382116 -1.9925334
24093 -7.975738 0.17299198 0.7382108 -1.9925346
24094 -7.971401 0.17299208 0.7382102 -1.9925358
24095 -7.974539 0.17299218 0.7382096 -1.9925368
24096 -7.976657 0.1729923 0.7382088 -1.992538
24097 -7.981565 0.1729924 0.7382082 -1.992539
24098 -7.989045 0.17299248 0.7382076 -1.99254
24099 -7.999465 0.17299258 0.7382068 -1.992541
24100 -8.006898 0.17299268 0.7382062 -1.9925418
24101 -8.010638 0.17299278 0.7382056 -1.9925428
24102 -8.010991 0.17299286 0.7382048 -1.9925436
24103 -7.999287 0.17299294 0.7382042 -1.9925446
24104 -7.978919 0.17299304 0.7382034 -1.9925454
24105 -7.957031 0.17299312 0.7382028 -1.9925462
24106 -7.940054 0.17299322 0.7382022 -1.9925472
24107 -7.931178 0.1729933 0.7382014 -1.992548
24108 -7.930148 0.17299338 0.7382008 -1.9925488
24109 -7.934168 0.17299348 0.7382002 -1.9925498
24110 -7.950511 0.17299356 0.7381994 -1.9925508
24111 -7.96615 0.17299366 0.7381988 -1.9925516
24112 -7.974317 0.17299376 0.738198 -1.9925526
24113 -7.975072 0.17299386 0.7381974 -1.9925538
24114 -7.96946 0.17299396 0.7381968 -1.9925548
24115 -7.960643 0.17299406 0.738196 -1.992556
24116 -7.960845 0.17299418 0.7381954 -1.9925572
24117 -7.961997 0.1729943 0.7381948 -1.9925584
24118 -7.955113 0.1729944 0.738194 -1.9925596
24119 -7.944538 0.17299454 0.7381934 -1.992561
24120 -7.931607 0.17299466 0.7381928 -1.9925624
24121 -7.916544 0.1729948 0.738192 -1.992564
24122 -7.943325 0.17299492 0.7381914 -1.9925654
24123 -7.968388 0.17299508 0.7381908 -1.992567
24124 -7.986422 0.17299522 0.73819 -1.9925686
24125 -8.002731 0.17299536 0.7381894 -1.9925704
24126 -8.017 0.17299552 0.7381888 -1.9925722
24127 -8.027284 0.17299566 0.738188 -1.9925738
24128 -8.032292 0.17299582 0.7381874 -1.9925756
24129 -8.031483 0.17299598 0.7381868 -1.9925774
24130 -8.025112 0.17299614 0.738186 -1.9925794
24131 -8.026206 0.1729963 0.7381854 -1.9925812
24132 -8.029035 0.17299646 0.7381848 -1.992583
24133 -8.021283 0.17299662 0.738184 -1.992585
24134 -8.033411 0.17299678 0.7381834 -1.9925868
24135 -8.035504 0.17299694 0.7381828 -1.9925886
24136 -8.029933 0.1729971 0.738182 -1.9925904
24137 -8.021861 0.17299726 0.7381814 -1.9925922
24138 -8.024501 0.17299742 0.7381808 -1.992594
24139 -8.023175 0.17299756 0.73818 -1.9925958
24140 -8.021541 0.17299772 0.7381794 -1.9925974
24141 -8.020852 0.17299786 0.7381786 -1.992599
24142 -8.030956 0.172998 0.738178 -1.9926006
24143 -8.041096 0.17299814 0.7381772 -1.9926022
24144 -8.049161 0.17299826 0.7381766 -1.9926036
24145 -8.053057 0.17299838 0.7381758 -1.992605
24146 -8.051414 0.17299852 0.7381752 -1.9926064
24147 -8.04294 0.17299864 0.7381746 -1.9926078
24148 -8.026978 0.17299874 0.7381738 -1.992609
24149 -8.007754 0.17299886 0.7381732 -1.9926102
24150 -7.984576 0.17299896 0.7381724 -1.9926114
24151 -7.965934 0.17299908 0.7381718 -1.9926124
24152 -7.964399 0.17299918 0.738171 -1.9926136
24153 -7.965955 0.17299928 0.7381704 -1.9926146
24154 -7.973498 0.17299936 0.7381696 -1.9926156
24155 -7.98453 0.17299946 0.738169 -1.9926166
24156 -7.999653 0.17299956 0.7381682 -1.9926174
24157 -8.010096 0.17299964 0.7381676 -1.9926184
24158 -8.014297 0.17299972 0.7381668 -1.9926192
24159 -8.012755 0.17299982 0.7381662 -1.9926202
24160 -8.023134 0.1729999 0.7381654 -1.992621
24161 -8.02911 0.17299998 0.7381648 -1.9926218
24162 -8.021154 0.17300006 0.738164 -1.9926226
24163 -8.005714 0.17300016 0.7381634 -1.9926234
24164 -7.986101 0.17300024 0.7381628 -1.9926242
24165 -7.964207 0.17300032 0.738162 -1.9926252
24166 -7.940946 0.1730004 0.7381614 -1.992626
24167 -7.979583 0.17300048 0.7381606 -1.9926268
24168 -8.00019 0.17300056 0.73816 -1.9926276
24169 -8.016963 0.17300064 0.7381594 -1.9926284
24170 -8.032972 0.17300074 0.7381586 -1.9926292
24171 -8.046267 0.17300082 0.738158 -1.99263
24172 -8.068647 0.1730009 0.7381574 -1.9926308
24173 -8.090633 0.17300098 0.7381566 -1.9926316
24174 -8.102439 0.17300106 0.738156 -1.9926324
24175 -8.107448 0.17300114 0.7381554 -1.9926332
24176 -8.106745 0.17300122 0.7381546 -1.992634
24177 -8.101333 0.1730013 0.738154 -1.9926348
24178 -8.092709 0.17300138 0.7381532 -1.9926354
24179 -8.086726 0.17300146 0.7381526 -1.9926362
24180 -8.07922 0.17300154 0.738152 -1.992637
24181 -8.070333 0.17300162 0.7381512 -1.9926376
24182 -8.060946 0.1730017 0.7381506 -1.9926384
24183 -8.063447 0.17300178 0.7381498 -1.9926392
24184 -8.068762 0.17300186 0.7381492 -1.9926398
24185 -8.07081 0.17300194 0.7381484 -1.9926406
24186 -8.071815 0.173002 0.7381478 -1.9926412
24187 -8.072563 0.17300208 0.738147 -1.9926418
24188 -8.074768 0.17300216 0.7381464 -1.9926426
24189 -8.078831 0.17300224 0.7381456 -1.9926432
24190 -8.080732 0.1730023 0.738145 -1.992644
24191 -8.076724 0.17300238 0.7381442 -1.9926446
24192 -8.066388 0.17300246 0.7381436 -1.9926454
24193 -8.05257 0.17300254 0.7381428 -1.992646
24194 -8.042712 0.17300262 0.7381422 -1.9926468
24195 -8.020719 0.1730027 0.7381414 -1.9926476
24196 -7.996236 0.17300278 0.7381408 -1.9926484
24197 -7.976336 0.17300288 0.73814 -1.9926492
24198 -7.965178 0.17300296 0.7381394 -1.9926502
24199 -7.96623 0.17300306 0.7381386 -1.9926512
24200 -7.98883 0.17300316 0.738138 -1.992652
24201 -8.008685 0.17300324 0.7381372 -1.992653
24202 -8.025929 0.17300336 0.7381366 -1.9926542
24203 -8.037366 0.17300346 0.7381358 -1.9926552
24204 -8.041572 0.17300356 0.7381352 -1.9926564
24205 -8.035272 0.17300368 0.7381346 -1.9926576
24206 -8.043618 0.1730038 0.7381338 -1.9926588
24207 -8.045376 0.17300392 0.7381332 -1.9926602
24208 -8.031052 0.17300404 0.7381324 -1.9926616
24209 -8.01001 0.17300416 0.7381318 -1.992663
24210 -7.986339 0.1730043 0.7381312 -1.9926644
24211 -7.963352 0.17300442 0.7381306 -1.9926658
24212 -7.948409 0.17300456 0.7381298 -1.9926672
24213 -7.987801 0.1730047 0.7381292 -1.9926688
24214 -8.008476 0.17300482 0.7381286 -1.9926704
24215 -8.042193 0.17300496 0.738128 -1.9926718
24216 -8.069932 0.1730051 0.7381272 -1.9926734
24217 -8.094245 0.17300524 0.7381266 -1.992675
24218 -8.113863 0.17300538 0.738126 -1.9926764
24219 -8.127263 0.1730055 0.7381254 -1.992678
24220 -8.134304 0.17300564 0.7381248 -1.9926794
24221 -8.13855 0.17300576 0.7381242 -1.9926808
24222 -8.141661 0.1730059 0.7381234 -1.9926822
24223 -8.142749 0.17300602 0.7381228 -1.9926836
24224 -8.14272 0.17300614 0.7381222 -1.992685
24225 -8.141775 0.17300626 0.7381216 -1.9926864
24226 -8.148587 0.17300638 0.738121 -1.9926876
24227 -8.151025 0.1730065 0.7381204 -1.9926888
24228 -8.149305 0.1730066 0.7381196 -1.99269
24229 -8.144085 0.1730067 0.738119 -1.992691
24230 -8.138666 0.1730068 0.7381184 -1.9926922
24231 -8.133644 0.1730069 0.7381178 -1.9926932
24232 -8.125863 0.173007 0.7381172 -1.9926942
24233 -8.115399 0.1730071 0.7381164 -1.992695
24234 -8.105213 0.17300718 0.7381158 -1.992696
24235 -8.097119 0.17300728 0.7381152 -1.9926968
24236 -8.100844 0.17300736 0.7381144 -1.9926978
24237 -8.117326 0.17300746 0.7381138 -1.9926986
24238 -8.128565 0.17300754 0.7381132 -1.9926994
24239 -8.134575 0.17300764 0.7381124 -1.9927002
24240 -8.135798 0.17300772 0.7381118 -1.992701
24241 -8.130437 0.1730078 0.738111 -1.992702
24242 -8.113661 0.1730079 0.7381104 -1.9927028
24243 -8.089404 0.173008 0.7381098 -1.9927036
24244 -8.064708 0.17300808 0.738109 -1.9927046
24245 -8.045812 0.17300818 0.7381084 -1.9927056
24246 -8.036254 0.17300828 0.7381076 -1.9927066
24247 -8.036793 0.1730084 0.738107 -1.9927076
24248 -8.04591 0.1730085 0.7381062 -1.9927086
24249 -8.060255 0.17300862 0.7381056 -1.9927098
24250 -8.075193 0.17300874 0.738105 -1.992711
24251 -8.086608 0.17300886 0.7381042 -1.9927122
24252 -8.089221 0.17300898 0.7381036 -1.9927134
24253 -8.080735 0.1730091 0.7381028 -1.9927148
24254 -8.097621 0.17300922 0.7381022 -1.992716
24255 -8.091633 0.17300936 0.7381016 -1.9927174
24256 -8.072484 0.1730095 0.7381008 -1.9927188
24257 -8.047319 0.17300962 0.7381002 -1.9927202
24258 -8.019018 0.17300976 0.7380996 -1.9927216
24259 -7.991882 0.1730099 0.7380988 -1.992723
24260 -7.993675 0.17301004 0.7380982 -1.9927246
24261 -8.038923 0.17301016 0.7380976 -1.992726
24262 -8.064864 0.1730103 0.7380968 -1.9927274
24263 -8.087357 0.17301044 0.7380962 -1.9927288
24264 -8.108441 0.17301056 0.7380956 -1.9927302
24265 -8.130309 0.17301068 0.738095 -1.9927314
24266 -8.151122 0.1730108 0.7380942 -1.9927328
24267 -8.163272 0.17301092 0.7380936 -1.992734
24268 -8.168884 0.17301104 0.738093 -1.992735
24269 -8.176945 0.17301114 0.7380922 -1.9927362
24270 -8.186394 0.17301124 0.7380916 -1.9927372
24271 -8.19384 0.17301134 0.738091 -1.9927382
24272 -8.193217 0.17301142 0.7380902 -1.992739
24273 -8.185625 0.17301152 0.7380896 -1.9927398
24274 -8.171414 0.1730116 0.738089 -1.9927406
24275 -8.188235 0.17301166 0.7380882 -1.9927412
24276 -8.186722 0.17301174 0.7380876 -1.9927418
24277 -8.177392 0.1730118 0.7380868 -1.9927424
24278 -8.164599 0.17301186 0.7380862 -1.9927428
24279 -8.15166 0.1730119 0.7380856 -1.9927432
24280 -8.153125 0.17301196 0.7380848 -1.9927436
24281 -8.154208 0.173012 0.7380842 -1.992744
24282 -8.157115 0.17301206 0.7380834 -1.9927442
24283 -8.160428 0.1730121 0.7380828 -1.9927446
24284 -8.166089 0.17301214 0.738082 -1.992745
24285 -8.174543 0.17301218 0.7380814 -1.9927452
24286 -8.184541 0.17301224 0.7380806 -1.9927456
24287 -8.192987 0.17301228 0.73808 -1.992746
24288 -8.196756 0.17301234 0.7380792 -1.9927464
24289 -8.193685 0.1730124 0.7380786 -1.9927468
24290 -8.180122 0.17301246 0.738078 -1.9927474
24291 -8.15546 0.17301252 0.7380772 -1.992748
24292 -8.125441 0.1730126 0.7380766 -1.9927488
24293 -8.097911 0.17301268 0.7380758 -1.9927494
24294 -8.078727 0.17301276 0.7380752 -1.9927504
24295 -8.070665 0.17301284 0.7380746 -1.9927514
24296 -8.073822 0.17301294 0.7380738 -1.9927524
24297 -8.086032 0.17301306 0.7380732 -1.9927536
24298 -8.10322 0.17301316 0.7380726 -1.9927548
24299 -8.119837 0.1730133 0.7380718 -1.9927562
24300 -8.12953 0.17301342 0.7380712 -1.9927576
24301 -8.127128 0.17301356 0.7380706 -1.9927592
24302 -8.131836 0.1730137 0.73807 -1.9927608
24303 -8.139622 0.17301384 0.7380694 -1.9927626
24304 -8.122348 0.173014 0.7380686 -1.9927644
24305 -8.093784 0.17301416 0.738068 -1.9927662
24306 -8.060841 0.17301432 0.7380674 -1.992768
24307 -8.039571 0.17301448 0.7380668 -1.99277
24308 -8.013384 0.17301466 0.7380662 -1.992772
24309 -8.040116 0.17301482 0.7380656 -1.992774
24310 -8.077987 0.173015 0.738065 -1.992776
24311 -8.104944 0.17301516 0.7380644 -1.992778
24312 -8.132087 0.17301534 0.7380638 -1.99278
24313 -8.163769 0.1730155 0.7380632 -1.992782
24314 -8.193293 0.17301566 0.7380626 -1.992784
24315 -8.218253 0.17301582 0.738062 -1.9927858
24316 -8.237038 0.17301598 0.7380614 -1.9927876
24317 -8.249222 0.17301614 0.7380608 -1.9927894
24318 -8.255236 0.17301628 0.7380602 -1.9927912
24319 -8.255941 0.17301642 0.7380596 -1.9927928
24320 -8.252211 0.17301656 0.738059 -1.9927944
24321 -8.244708 0.1730167 0.7380584 -1.9927958
24322 -8.234041 0.17301682 0.7380578 -1.9927972
24323 -8.220859 0.17301694 0.7380572 -1.9927984
24324 -8.206172 0.17301704 0.7380566 -1.9927996
24325 -8.213847 0.17301716 0.7380558 -1.9928008
24326 -8.224153 0.17301724 0.7380552 -1.9928018
24327 -8.224937 0.17301734 0.7380546 -1.9928026
24328 -8.220632 0.17301742 0.738054 -1.9928036
24329 -8.215817 0.17301752 0.7380534 -1.9928044
24330 -8.215317 0.17301758 0.7380526 -1.992805
24331 -8.219424 0.17301766 0.738052 -1.9928058
24332 -8.220332 0.17301774 0.7380514 -1.9928064
24333 -8.221363 0.1730178 0.7380506 -1.992807
24334 -8.224514 0.17301786 0.73805 -1.9928074
24335 -8.231626 0.17301792 0.7380494 -1.992808
24336 -8.242164 0.17301798 0.7380486 -1.9928084
24337 -8.253541 0.17301804 0.738048 -1.992809
24338 -8.261598 0.1730181 0.7380472 -1.9928094
24339 -8.262399 0.17301816 0.7380466 -1.9928098
24340 -8.254305 0.17301822 0.738046 -1.9928104
24341 -8.235299 0.17301828 0.7380452 -1.9928108
24342 -8.205329 0.17301834 0.7380446 -1.9928114
24343 -8.170135 0.17301842 0.7380438 -1.9928118
24344 -8.137626 0.17301848 0.7380432 -1.9928124
24345 -8.11374 0.17301854 0.7380424 -1.992813
24346 -8.101497 0.17301862 0.7380418 -1.9928136
24347 -8.101467 0.1730187 0.738041 -1.9928142
24348 -8.112137 0.17301878 0.7380404 -1.992815
24349 -8.130033 0.17301884 0.7380396 -1.9928156
24350 -8.14975 0.17301892 0.738039 -1.9928164
24351 -8.164437 0.17301902 0.7380384 -1.9928172
24352 -8.167479 0.1730191 0.7380376 -1.992818
24353 -8.166558 0.17301918 0.738037 -1.9928188
24354 -8.186703 0.17301928 0.7380362 -1.9928196
24355 -8.1742 0.17301936 0.7380356 -1.9928206
24356 -8.145506 0.17301946 0.738035 -1.9928214
24357 -8.12802 0.17301954 0.7380342 -1.9928224
24358 -8.099658 0.17301964 0.7380336 -1.9928232
24359 -8.067387 0.17301972 0.738033 -1.9928242
24360 -8.065998 0.17301982 0.7380322 -1.9928252
24361 -8.119069 0.17301992 0.7380316 -1.992826
24362 -8.150711 0.17302 0.738031 -1.992827
24363 -8.179219 0.1730201 0.7380302 -1.992828
24364 -8.207356 0.17302018 0.7380296 -1.992829
24365 -8.232386 0.17302028 0.738029 -1.9928298
24366 -8.251181 0.17302038 0.7380282 -1.9928308
24367 -8.262609 0.17302046 0.7380276 -1.9928318
24368 -8.267637 0.17302056 0.738027 -1.9928326
24369 -8.268263 0.17302064 0.7380264 -1.9928336
24370 -8.271474 0.17302074 0.7380256 -1.9928346
24371 -8.275997 0.17302082 0.738025 -1.9928354
24372 -8.277976 0.17302092 0.7380244 -1.9928364
24373 -8.292637 0.173021 0.7380238 -1.9928374
24374 -8.300562 0.1730211 0.7380232 -1.9928384
24375 -8.303334 0.17302118 0.7380226 -1.9928394
24376 -8.30294 0.17302128 0.7380218 -1.9928404
24377 -8.300085 0.17302138 0.7380212 -1.9928414
24378 -8.295195 0.17302148 0.7380206 -1.9928426
24379 -8.28891 0.17302158 0.73802 -1.9928436
24380 -8.282053 0.17302168 0.7380194 -1.9928448
24381 -8.279979 0.17302178 0.7380188 -1.992846
24382 -8.279922 0.1730219 0.7380182 -1.9928472
24383 -8.278018 0.173022 0.7380176 -1.9928484
24384 -8.276233 0.17302212 0.738017 -1.9928496
24385 -8.275472 0.17302224 0.7380164 -1.992851
24386 -8.276097 0.17302236 0.7380158 -1.9928524
24387 -8.278153 0.17302248 0.7380152 -1.9928538
24388 -8.282125 0.1730226 0.7380146 -1.9928552
24389 -8.29471 0.17302272 0.738014 -1.9928566
24390 -8.307997 0.17302286 0.7380134 -1.9928582
24391 -8.311996 0.17302298 0.7380128 -1.9928596
24392 -8.305723 0.17302312 0.7380122 -1.9928612
24393 -8.290338 0.17302326 0.7380116 -1.9928628
24394 -8.272417 0.17302338 0.738011 -1.9928642
24395 -8.244324 0.17302352 0.7380104 -1.9928658
24396 -8.210714 0.17302366 0.7380098 -1.9928674
24397 -8.178877 0.1730238 0.7380092 -1.992869
24398 -8.154375 0.17302392 0.7380086 -1.9928704
24399 -8.140396 0.17302406 0.738008 -1.992872
24400 -8.138054 0.1730242 0.7380074 -1.9928734
24401 -8.146639 0.17302432 0.7380068 -1.992875
24402 -8.163603 0.17302444 0.7380062 -1.9928764
24403 -8.184337 0.17302456 0.7380056 -1.9928776
24404 -8.202174 0.17302468 0.738005 -1.992879
24405 -8.209484 0.1730248 0.7380042 -1.9928802
24406 -8.215546 0.17302492 0.7380036 -1.9928814
24407 -8.245674 0.17302502 0.738003 -1.9928826
24408 -8.237383 0.17302514 0.7380024 -1.9928838
24409 -8.21389 0.17302522 0.7380018 -1.9928848
24410 -8.183929 0.17302532 0.738001 -1.9928856
24411 -8.14608 0.17302542 0.7380004 -1.9928866
24412 -8.106138 0.1730255 0.7379998 -1.9928874
24413 -8.088293 0.17302558 0.737999 -1.9928882
24414 -8.146507 0.17302566 0.7379984 -1.9928888
24415 -8.177931 0.17302574 0.7379976 -1.9928896
24416 -8.205025 0.1730258 0.737997 -1.9928902
24417 -8.232414 0.17302586 0.7379964 -1.9928906
24418 -8.258433 0.17302594 0.7379956 -1.9928912
24419 -8.279525 0.173026 0.737995 -1.9928916
24420 -8.293853 0.17302604 0.7379942 -1.9928922
24421 -8.301977 0.1730261 0.7379936 -1.9928926
24422 -8.305506 0.17302616 0.7379928 -1.992893
24423 -8.305985 0.17302622 0.7379922 -1.9928934
24424 -8.313359 0.17302628 0.7379914 -1.9928938
24425 -8.32753 0.17302632 0.7379908 -1.9928942
24426 -8.33292 0.17302638 0.73799 -1.9928946
24427 -8.333969 0.17302644 0.7379894 -1.992895
24428 -8.332639 0.1730265 0.7379886 -1.9928954
24429 -8.329399 0.17302656 0.737988 -1.992896
24430 -8.324481 0.17302662 0.7379874 -1.9928964
24431 -8.318351 0.17302668 0.7379866 -1.992897
24432 -8.311694 0.17302676 0.737986 -1.9928976
24433 -8.305259 0.17302682 0.7379854 -1.9928982
24434 -8.307561 0.1730269 0.7379846 -1.992899
24435 -8.308867 0.17302698 0.737984 -1.9928998
24436 -8.309798 0.17302708 0.7379834 -1.9929006
24437 -8.311856 0.17302716 0.7379828 -1.9929014
24438 -8.315312 0.17302726 0.7379822 -1.9929024
24439 -8.319941 0.17302736 0.7379816 -1.9929034
24440 -8.325288 0.17302746 0.737981 -1.9929044
24441 -8.330676 0.17302756 0.7379804 -1.9929056
24442 -8.335318 0.17302766 0.7379798 -1.9929068
24443 -8.338533 0.17302778 0.7379792 -1.992908
24444 -8.340916 0.1730279 0.7379786 -1.9929092
24445 -8.340939 0.17302802 0.737978 -1.9929106
24446 -8.336928 0.17302814 0.7379774 -1.9929118
24447 -8.327353 0.17302826 0.7379768 -1.9929132
24448 -8.312215 0.17302838 0.7379762 -1.9929146
24449 -8.293589 0.1730285 0.7379756 -1.992916
24450 -8.272151 0.17302864 0.737975 -1.9929176
24451 -8.246908 0.17302876 0.7379746 -1.992919
24452 -8.219118 0.17302888 0.737974 -1.9929204
24453 -8.192563 0.17302902 0.7379734 -1.9929218
24454 -8.175821 0.17302914 0.7379728 -1.9929234
24455 -8.168706 0.17302928 0.7379722 -1.9929248
24456 -8.167928 0.1730294 0.7379716 -1.9929262
24457 -8.175213 0.17302952 0.737971 -1.9929276
24458 -8.189447 0.17302966 0.7379704 -1.9929292
24459 -8.20729 0.17302978 0.73797 -1.9929306
24460 -8.225205 0.1730299 0.7379694 -1.9929318
24461 -8.229959 0.17303002 0.7379688 -1.9929332
24462 -8.256613 0.17303014 0.7379682 -1.9929346
24463 -8.275999 0.17303024 0.7379676 -1.9929358
24464 -8.260404 0.17303036 0.7379668 -1.9929372
24465 -8.225394 0.17303048 0.7379662 -1.9929384
24466 -8.182017 0.17303058 0.7379656 -1.9929396
24467 -8.136961 0.1730307 0.737965 -1.9929408
24468 -8.093568 0.1730308 0.7379644 -1.992942
24469 -8.083164 0.1730309 0.7379638 -1.992943
24470 -8.128776 0.173031 0.737963 -1.9929442
24471 -8.155161 0.17303112 0.7379624 -1.9929452
24472 -8.181222 0.17303122 0.7379618 -1.9929464
24473 -8.210032 0.17303132 0.737961 -1.9929474
24474 -8.238679 0.17303142 0.7379604 -1.9929484
24475 -8.262893 0.1730315 0.7379598 -1.9929494
24476 -8.279478 0.1730316 0.737959 -1.9929504
24477 -8.28734 0.1730317 0.7379584 -1.9929514
24478 -8.287344 0.1730318 0.7379578 -1.9929524
24479 -8.285184 0.1730319 0.737957 -1.9929536
24480 -8.294352 0.173032 0.7379564 -1.9929546
24481 -8.291886 0.1730321 0.7379558 -1.9929556
24482 -8.284192 0.1730322 0.737955 -1.9929566
24483 -8.274655 0.17303228 0.7379544 -1.9929576
24484 -8.264402 0.17303238 0.7379538 -1.9929586
24485 -8.253767 0.17303248 0.737953 -1.9929596
24486 -8.243031 0.17303258 0.7379524 -1.9929606
24487 -8.235449 0.17303268 0.7379518 -1.9929616
24488 -8.252449 0.17303278 0.7379512 -1.9929626
24489 -8.269906 0.17303288 0.7379506 -1.9929636
24490 -8.281093 0.17303298 0.7379498 -1.9929648
24491 -8.290568 0.17303308 0.7379492 -1.9929658
24492 -8.299481 0.17303318 0.7379486 -1.9929668
24493 -8.308405 0.17303328 0.737948 -1.9929678
24494 -8.317972 0.17303338 0.7379474 -1.992969
24495 -8.328649 0.1730335 0.7379468 -1.99297
24496 -8.340379 0.1730336 0.7379462 -1.992971
24497 -8.352518 0.1730337 0.7379456 -1.992972
24498 -8.363749 0.17303378 0.737945 -1.992973
24499 -8.370646 0.17303388 0.7379444 -1.992974
24500 -8.37064 0.17303398 0.7379438 -1.9929752
24501 -8.362915 0.17303408 0.7379432 -1.9929762
24502 -8.348896 0.17303418 0.7379426 -1.9929772
24503 -8.331582 0.17303428 0.737942 -1.992978
24504 -8.313319 0.17303436 0.7379414 -1.992979
24505 -8.295178 0.17303446 0.7379408 -1.99298
24506 -8.27824 0.17303456 0.7379402 -1.992981
24507 -8.263352 0.17303464 0.7379396 -1.9929818
24508 -8.251554 0.17303474 0.737939 -1.9929828
24509 -8.243356 0.17303482 0.7379384 -1.9929836
24510 -8.2371 0.1730349 0.7379378 -1.9929846
24511 -8.230098 0.173035 0.7379372 -1.9929854
24512 -8.221205 0.17303508 0.7379366 -1.9929862
24513 -8.211413 0.17303516 0.7379358 -1.992987
24514 -8.20302 0.17303524 0.7379352 -1.9929878
24515 -8.198434 0.17303532 0.7379346 -1.9929888
24516 -8.198918 0.17303542 0.737934 -1.9929896
24517 -8.204055 0.1730355 0.7379334 -1.9929904
24518 -8.211499 0.17303558 0.7379328 -1.9929912
24519 -8.217008 0.17303566 0.7379322 -1.992992
24520 -8.215129 0.17303574 0.7379314 -1.9929928
24521 -8.250852 0.17303582 0.7379308 -1.9929936
24522 -8.262291 0.17303592 0.7379302 -1.9929944
24523 -8.249939 0.173036 0.7379296 -1.9929952
24524 -8.224117 0.17303608 0.737929 -1.992996
24525 -8.189421 0.17303618 0.7379282 -1.992997
24526 -8.156529 0.17303626 0.7379276 -1.9929978
24527 -8.132702 0.17303636 0.737927 -1.9929988
24528 -8.104377 0.17303644 0.7379262 -1.9929996
24529 -8.16405 0.17303654 0.7379256 -1.9930006
24530 -8.192315 0.17303664 0.737925 -1.9930016
24531 -8.212355 0.17303672 0.7379244 -1.9930026
24532 -8.230321 0.17303682 0.7379236 -1.9930036
24533 -8.245491 0.17303692 0.737923 -1.9930046
24534 -8.256423 0.17303704 0.7379224 -1.9930056
24535 -8.263692 0.17303714 0.7379218 -1.9930068
24536 -8.288582 0.17303724 0.737921 -1.993008
24537 -8.309629 0.17303734 0.7379204 -1.993009
24538 -8.323754 0.17303746 0.7379198 -1.9930102
24539 -8.337536 0.17303756 0.7379192 -1.9930114
24540 -8.350726 0.17303768 0.7379186 -1.9930126
24541 -8.35592 0.1730378 0.7379178 -1.9930138
24542 -8.354292 0.1730379 0.7379172 -1.993015
24543 -8.346562 0.17303802 0.7379166 -1.9930164
24544 -8.333675 0.17303814 0.737916 -1.9930176
24545 -8.317863 0.17303824 0.7379154 -1.9930188
24546 -8.30172 0.17303836 0.7379148 -1.9930202
24547 -8.287795 0.17303848 0.7379142 -1.9930214
24548 -8.278072 0.17303858 0.7379136 -1.9930226
24549 -8.273662 0.1730387 0.737913 -1.993024
24550 -8.275025 0.1730388 0.7379124 -1.9930252
24551 -8.282104 0.17303892 0.7379118 -1.9930264
24552 -8.294309 0.17303902 0.7379112 -1.9930276
24553 -8.310279 0.17303914 0.7379106 -1.9930288
24554 -8.327909 0.17303924 0.73791 -1.99303
24555 -8.344719 0.17303934 0.7379094 -1.9930312
24556 -8.358197 0.17303944 0.737909 -1.9930324
24557 -8.366195 0.17303954 0.7379084 -1.9930334
24558 -8.367356 0.17303964 0.7379078 -1.9930346
24559 -8.361471 0.17303974 0.7379072 -1.9930356
24560 -8.349522 0.17303982 0.7379066 -1.9930366
24561 -8.333308 0.17303992 0.737906 -1.9930376
24562 -8.314848 0.17304 0.7379054 -1.9930386
24563 -8.295779 0.17304008 0.7379048 -1.9930396
24564 -8.277247 0.17304018 0.7379042 -1.9930404
24565 -8.275813 0.17304026 0.7379036 -1.9930414
24566 -8.302457 0.17304034 0.737903 -1.9930422
24567 -8.317821 0.17304042 0.7379024 -1.993043
24568 -8.330299 0.1730405 0.7379018 -1.9930438
24569 -8.34106 0.17304056 0.7379012 -1.9930446
24570 -8.349732 0.17304064 0.7379004 -1.9930454
24571 -8.356395 0.17304072 0.7378998 -1.993046
24572 -8.36178 0.1730408 0.7378992 -1.9930468
24573 -8.367258 0.17304086 0.7378986 -1.9930474
24574 -8.37318 0.17304094 0.737898 -1.9930482
24575 -8.379549 0.17304102 0.7378974 -1.993049
24576 -8.387208 0.17304108 0.7378968 -1.9930496
24577 -8.406924 0.17304116 0.737896 -1.9930504
24578 -8.419048 0.17304124 0.7378954 -1.993051
