iter log_res CL CD CM
521 -5.424394 0.09712512 0.9038094 -0.699556
522 -5.42456 0.09689318 0.9029266 -0.6981114
523 -5.424722 0.0966595 0.9020452 -0.6966576
524 -5.424879 0.09642414 0.9011652 -0.695195
525 -5.425032 0.0961871 0.9002866 -0.6937238
526 -5.42518 0.0959484 0.8994096 -0.6922436
527 -5.425321 0.09570806 0.8985338 -0.690755
528 -5.425457 0.0954661 0.8976596 -0.689258
529 -5.425585 0.09522256 0.8967868 -0.6877528
530 -5.425707 0.09497742 0.8959154 -0.6862392
531 -5.425821 0.09473072 0.8950454 -0.6847176
532 -5.425927 0.0944825 0.8941772 -0.6831882
533 -5.426024 0.09423278 0.8933102 -0.6816508
534 -5.426113 0.09398156 0.8924448 -0.680106
535 -5.426192 0.0937289 0.891581 -0.6785536
536 -5.426262 0.0934748 0.8907188 -0.6769938
537 -5.426323 0.09321928 0.889858 -0.675427
538 -5.426373 0.0929624 0.8889988 -0.673853
539 -5.426412 0.09270418 0.8881412 -0.6722722
540 -5.426441 0.09244462 0.887285 -0.6706848
541 -5.426459 0.0921838 0.8864306 -0.669091
542 -5.426466 0.0919217 0.8855778 -0.6674908
543 -5.426461 0.09165838 0.8847264 -0.6658844
544 -5.426444 0.09139386 0.8838768 -0.664272
545 -5.426416 0.09112818 0.8830288 -0.662654
546 -5.426376 0.09086138 0.8821824 -0.6610302
547 -5.426324 0.09059348 0.8813376 -0.6594012
548 -5.42626 0.09032452 0.8804946 -0.657767
549 -5.426183 0.09005454 0.879653 -0.6561278
550 -5.426094 0.08978358 0.8788132 -0.654484
551 -5.425993 0.08951164 0.8779752 -0.6528354
552 -5.425879 0.0892388 0.8771388 -0.6511826
553 -5.425752 0.0889651 0.876304 -0.6495256
554 -5.425614 0.08869054 0.875471 -0.6478646
555 -5.425464 0.08841518 0.8746398 -0.6462
556 -5.425301 0.08813906 0.8738102 -0.644532
557 -5.425125 0.0878622 0.8729822 -0.6428606
558 -5.424937 0.08758468 0.8721562 -0.6411862
559 -5.424737 0.0873065 0.8713318 -0.639509
560 -5.424524 0.08702774 0.8705092 -0.6378294
561 -5.4243 0.0867484 0.8696882 -0.6361474
562 -5.424063 0.08646856 0.868869 -0.6344634
563 -5.423815 0.08618824 0.8680518 -0.6327774
564 -5.423555 0.08590748 0.8672362 -0.63109
565 -5.423284 0.08562636 0.8664224 -0.6294012
566 -5.423002 0.08534488 0.8656104 -0.6277114
567 -5.422709 0.08506312 0.8648 -0.6260206
568 -5.422406 0.0847811 0.8639916 -0.6243294
569 -5.422092 0.0844989 0.863185 -0.622638
570 -5.421768 0.08421654 0.8623802 -0.6209466
571 -5.421435 0.08393406 0.8615772 -0.6192554
572 -5.421093 0.08365156 0.860776 -0.6175648
573 -5.420741 0.08336904 0.8599766 -0.615875
574 -5.420381 0.08308658 0.8591792 -0.6141866
575 -5.420012 0.08280422 0.8583834 -0.6124994
576 -5.419635 0.08252202 0.8575896 -0.610814
577 -5.419251 0.08224004 0.8567976 -0.6091308
578 -5.418859 0.08195832 0.8560076 -0.60745
579 -5.418461 0.08167694 0.8552192 -0.6057718
580 -5.418055 0.08139594 0.8544328 -0.6040968
581 -5.417644 0.08111538 0.8536484 -0.602425
582 -5.417227 0.08083534 0.8528658 -0.6007572
583 -5.416805 0.08055586 0.852085 -0.5990932
584 -5.416377 0.080277 0.8513062 -0.5974338
585 -5.415945 0.07999884 0.8505292 -0.5957792
586 -5.415509 0.07972144 0.8497542 -0.5941298
587 -5.415069 0.07944488 0.848981 -0.592486
588 -5.414625 0.0791692 0.8482098 -0.590848
589 -5.414179 0.07889446 0.8474404 -0.5892162
590 -5.41373 0.07862076 0.846673 -0.5875914
591 -5.413278 0.07834816 0.8459076 -0.5859734
592 -5.412825 0.07807672 0.8451442 -0.584363
593 -5.412371 0.0778065 0.8443826 -0.5827604
594 -5.411916 0.07753758 0.843623 -0.5811662
595 -5.411461 0.07727004 0.8428654 -0.5795804
596 -5.411005 0.07700394 0.8421098 -0.5780038
597 -5.41055 0.07673936 0.8413562 -0.5764366
598 -5.410095 0.07647634 0.8406044 -0.5748792
599 -5.409642 0.07621498 0.8398546 -0.573332
600 -5.409189 0.07595532 0.839107 -0.5717954
601 -5.408739 0.07569744 0.8383612 -0.5702698
602 -5.40829 0.07544142 0.8376174 -0.5687554
603 -5.407843 0.0751873 0.8368758 -0.5672528
604 -5.4074 0.07493514 0.836136 -0.5657622
605 -5.406959 0.07468504 0.8353984 -0.5642838
606 -5.406522 0.07443704 0.8346626 -0.5628184
607 -5.406088 0.07419118 0.833929 -0.5613658
608 -5.405658 0.07394756 0.8331972 -0.5599266
609 -5.405233 0.07370618 0.8324676 -0.5585012
610 -5.404812 0.07346716 0.83174 -0.5570898
611 -5.404396 0.0732305 0.8310144 -0.5556926
612 -5.403986 0.07299628 0.8302908 -0.5543098
613 -5.40358 0.07276452 0.8295692 -0.5529418
614 -5.40318 0.0725353 0.8288496 -0.551589
615 -5.402785 0.07230866 0.8281322 -0.5502514
616 -5.402396 0.07208462 0.8274166 -0.5489292
617 -5.402013 0.07186322 0.8267032 -0.5476228
618 -5.401637 0.07164452 0.8259916 -0.5463322
619 -5.401268 0.07142856 0.8252822 -0.5450578
620 -5.400907 0.07121534 0.8245748 -0.5437996
621 -5.400553 0.07100492 0.8238694 -0.5425578
622 -5.400207 0.07079732 0.8231658 -0.5413326
623 -5.399869 0.07059256 0.8224644 -0.540124
624 -5.39954 0.07039068 0.821765 -0.5389324
625 -5.399219 0.0701917 0.8210676 -0.5377576
626 -5.398908 0.06999564 0.820372 -0.5365996
627 -5.398606 0.0698025 0.8196786 -0.535459
628 -5.398314 0.06961232 0.818987 -0.5343354
629 -5.398031 0.0694251 0.8182974 -0.533229
630 -5.397759 0.06924086 0.8176098 -0.5321398
631 -5.397497 0.06905962 0.8169242 -0.531068
632 -5.397245 0.06888138 0.8162404 -0.5300134
633 -5.397005 0.06870612 0.8155586 -0.5289762
634 -5.396775 0.0685339 0.8148786 -0.5279564
635 -5.396557 0.06836468 0.8142006 -0.5269538
636 -5.396351 0.06819848 0.8135246 -0.5259686
637 -5.396156 0.06803532 0.8128504 -0.5250008
638 -5.395973 0.06787516 0.812178 -0.5240502
639 -5.395802 0.067718 0.8115076 -0.5231168
640 -5.395643 0.06756386 0.810839 -0.5222006
641 -5.395497 0.06741274 0.8101722 -0.5213014
642 -5.395363 0.0672646 0.8095074 -0.5204194
643 -5.395241 0.06711946 0.8088444 -0.5195544
644 -5.395133 0.0669773 0.808183 -0.5187064
645 -5.395037 0.06683812 0.8075236 -0.517875
646 -5.394955 0.0667019 0.806866 -0.5170606
647 -5.394885 0.06656862 0.80621 -0.5162626
648 -5.394829 0.06643826 0.805556 -0.5154814
649 -5.394785 0.06631082 0.8049036 -0.5147164
650 -5.394755 0.0661863 0.804253 -0.513968
651 -5.394738 0.06606466 0.8036042 -0.5132356
652 -5.394734 0.06594588 0.802957 -0.5125194
653 -5.394743 0.06582996 0.8023116 -0.511819
654 -5.394766 0.06571686 0.8016678 -0.5111346
655 -5.394801 0.06560656 0.8010258 -0.510466
656 -5.394849 0.06549906 0.8003854 -0.5098128
657 -5.394911 0.06539432 0.7997468 -0.5091752
658 -5.394985 0.06529234 0.7991096 -0.5085528
659 -5.395072 0.06519306 0.7984742 -0.5079454
660 -5.395171 0.06509648 0.7978404 -0.5073532
661 -5.395283 0.06500258 0.7972082 -0.5067756
662 -5.395408 0.06491132 0.7965776 -0.5062128
663 -5.395545 0.0648227 0.7959486 -0.5056646
664 -5.395693 0.06473666 0.7953212 -0.5051308
665 -5.395854 0.06465318 0.7946954 -0.504611
666 -5.396026 0.06457226 0.794071 -0.5041052
667 -5.396209 0.06449384 0.7934484 -0.5036134
668 -5.396404 0.0644179 0.792827 -0.5031352
669 -5.396608 0.06434442 0.7922074 -0.5026706
670 -5.396824 0.06427338 0.791589 -0.5022194
671 -5.39705 0.06420474 0.7909724 -0.5017812
672 -5.397285 0.06413846 0.790357 -0.501356
673 -5.397529 0.06407452 0.7897432 -0.5009436
674 -5.397783 0.06401288 0.789131 -0.500544
675 -5.398045 0.06395354 0.78852 -0.5001566
676 -5.398316 0.06389642 0.7879106 -0.4997816
677 -5.398595 0.06384154 0.7873024 -0.4994186
678 -5.39888 0.06378884 0.7866958 -0.4990676
679 -5.399172 0.06373828 0.7860906 -0.4987282
680 -5.399471 0.06368986 0.7854868 -0.4984004
681 -5.399776 0.06364352 0.7848842 -0.498084
682 -5.400087 0.06359922 0.784283 -0.4977786
683 -5.400402 0.06355696 0.7836834 -0.4974842
684 -5.400722 0.0635167 0.7830848 -0.4972006
685 -5.401046 0.06347838 0.7824878 -0.4969274
686 -5.401373 0.063442 0.781892 -0.4966648
687 -5.401703 0.06340752 0.7812976 -0.4964122
688 -5.402035 0.06337488 0.7807044 -0.4961698
689 -5.402369 0.06334408 0.7801124 -0.4959372
690 -5.402704 0.06331506 0.7795218 -0.495714
691 -5.40304 0.06328782 0.7789326 -0.4955004
692 -5.403376 0.06326228 0.7783444 -0.495296
693 -5.403712 0.06323846 0.7777576 -0.4951006
694 -5.404046 0.06321628 0.7771722 -0.4949142
695 -5.404378 0.06319574 0.7765878 -0.4947364
696 -5.404709 0.06317678 0.7760046 -0.494567
697 -5.405036 0.06315938 0.7754228 -0.4944058
698 -5.40536 0.0631435 0.774842 -0.4942528
699 -5.405679 0.06312912 0.7742626 -0.4941076
700 -5.405994 0.0631162 0.7736842 -0.4939702
701 -5.406303 0.06310468 0.773107 -0.4938404
702 -5.406607 0.06309458 0.772531 -0.4937178
703 -5.406904 0.06308582 0.7719562 -0.4936022
704 -5.407194 0.06307838 0.7713826 -0.4934938
705 -5.407477 0.06307224 0.77081 -0.493392
706 -5.407751 0.06306734 0.7702388 -0.4932968
707 -5.408017 0.06306368 0.7696684 -0.4932078
708 -5.408274 0.0630612 0.7690994 -0.4931252
709 -5.408522 0.06305988 0.7685314 -0.4930486
710 -5.408759 0.06305968 0.7679644 -0.4929778
711 -5.408986 0.06306056 0.7673986 -0.4929126
712 -5.409202 0.0630625 0.766834 -0.4928528
713 -5.409407 0.06306548 0.7662702 -0.4927982
714 -5.409601 0.06306944 0.7657078 -0.4927488
715 -5.409783 0.06307436 0.7651462 -0.4927044
716 -5.409952 0.0630802 0.7645858 -0.4926646
717 -5.410109 0.06308694 0.7640264 -0.4926292
718 -5.410253 0.06309456 0.7634682 -0.4925984
719 -5.410384 0.06310298 0.762911 -0.4925716
720 -5.410503 0.06311222 0.7623548 -0.4925488
721 -5.410607 0.06312222 0.7617996 -0.49253
722 -5.410697 0.06313294 0.7612454 -0.4925148
723 -5.410773 0.06314438 0.7606922 -0.492503
724 -5.410836 0.0631565 0.7601402 -0.4924946
725 -5.410885 0.06316926 0.759589 -0.4924892
726 -5.410919 0.06318262 0.759039 -0.4924868
727 -5.410938 0.06319656 0.7584898 -0.4924874
728 -5.410943 0.06321106 0.7579418 -0.4924904
729 -5.410934 0.06322608 0.7573946 -0.492496
730 -5.410911 0.0632416 0.7568486 -0.4925038
731 -5.410873 0.06325756 0.7563034 -0.4925138
732 -5.410821 0.06327398 0.7557592 -0.4925258
733 -5.410755 0.0632908 0.7552162 -0.4925396
734 -5.410674 0.06330798 0.7546738 -0.4925552
735 -5.41058 0.06332552 0.7541326 -0.4925722
736 -5.410472 0.06334336 0.7535924 -0.4925906
737 -5.41035 0.06336152 0.753053 -0.49261
738 -5.410215 0.06337992 0.7525146 -0.4926308
739 -5.410067 0.06339858 0.7519772 -0.4926522
740 -5.409905 0.06341742 0.7514408 -0.4926746
741 -5.409731 0.06343646 0.7509052 -0.4926974
742 -5.409543 0.06345566 0.7503706 -0.4927208
743 -5.409343 0.06347498 0.749837 -0.4927444
744 -5.40913 0.06349442 0.7493042 -0.4927684
745 -5.408905 0.06351394 0.7487724 -0.4927922
746 -5.408668 0.0635335 0.7482416 -0.4928162
747 -5.40842 0.0635531 0.7477116 -0.4928398
748 -5.40816 0.0635727 0.7471826 -0.492863
749 -5.40789 0.06359228 0.7466546 -0.4928858
750 -5.407608 0.06361182 0.7461274 -0.492908
751 -5.407316 0.0636313 0.745601 -0.4929294
752 -5.407014 0.0636507 0.7450756 -0.4929502
753 -5.406703 0.06366998 0.7445512 -0.4929698
754 -5.406383 0.06368912 0.7440278 -0.4929884
755 -5.406054 0.06370812 0.743505 -0.4930056
756 -5.405715 0.06372694 0.7429834 -0.4930216
757 -5.40537 0.06374556 0.7424626 -0.4930362
758 -5.405016 0.06376398 0.7419426 -0.4930494
759 -5.404655 0.06378214 0.7414236 -0.4930608
760 -5.404288 0.06380006 0.7409056 -0.4930704
761 -5.403914 0.0638177 0.7403882 -0.4930782
762 -5.403533 0.06383504 0.739872 -0.493084
763 -5.403148 0.06385208 0.7393566 -0.4930878
764 -5.402757 0.06386878 0.738842 -0.4930894
765 -5.402361 0.06388514 0.7383284 -0.4930888
766 -5.40196 0.06390112 0.7378156 -0.493086
767 -5.401555 0.06391674 0.7373038 -0.4930806
768 -5.401145 0.06393194 0.7367928 -0.4930728
769 -5.400732 0.06394674 0.7362828 -0.4930624
770 -5.400317 0.0639611 0.7357736 -0.4930494
771 -5.399899 0.06397502 0.7352654 -0.4930336
772 -5.399479 0.06398848 0.734758 -0.493015
773 -5.399057 0.06400148 0.7342516 -0.4929936
774 -5.398634 0.06401398 0.733746 -0.492969
775 -5.398211 0.06402598 0.7332412 -0.4929416
776 -5.397787 0.06403748 0.7327374 -0.4929112
777 -5.397364 0.06404846 0.7322346 -0.4928776
778 -5.396941 0.06405888 0.7317326 -0.4928406
779 -5.396519 0.06406878 0.7312314 -0.4928006
780 -5.396098 0.0640781 0.7307312 -0.4927572
781 -5.39568 0.06408688 0.7302318 -0.4927104
782 -5.395263 0.06409504 0.7297334 -0.4926602
783 -5.394849 0.0641026 0.729236 -0.4926064
784 -5.394437 0.06410952 0.7287394 -0.4925488
785 -5.39403 0.06411582 0.7282438 -0.4924874
786 -5.393626 0.06412148 0.7277492 -0.4924224
787 -5.393225 0.06412648 0.7272556 -0.4923534
788 -5.392829 0.06413082 0.726763 -0.4922808
789 -5.392437 0.06413448 0.7262714 -0.4922042
790 -5.392051 0.06413748 0.7257806 -0.4921236
791 -5.391669 0.06413982 0.7252908 -0.4920392
792 -5.391293 0.06414146 0.7248022 -0.491951
793 -5.390923 0.06414244 0.7243144 -0.4918588
794 -5.39056 0.06414272 0.7238278 -0.4917626
795 -5.390202 0.06414234 0.7233422 -0.4916628
796 -5.389852 0.06414126 0.7228576 -0.4915588
797 -5.389509 0.06413952 0.722374 -0.4914512
798 -5.389172 0.06413708 0.7218916 -0.4913396
799 -5.388843 0.06413398 0.72141 -0.4912244
800 -5.388523 0.0641302 0.7209296 -0.4911054
801 -5.38821 0.06412576 0.7204504 -0.4909826
802 -5.387905 0.06412066 0.7199722 -0.4908562
803 -5.387609 0.06411492 0.719495 -0.4907262
804 -5.387322 0.06410854 0.719019 -0.4905928
805 -5.387044 0.06410154 0.7185442 -0.490456
806 -5.386774 0.06409392 0.7180704 -0.4903158
807 -5.386514 0.06408566 0.7175978 -0.4901722
808 -5.386264 0.06407678 0.7171262 -0.4900252
809 -5.386023 0.06406728 0.7166558 -0.4898748
810 -5.385792 0.06405716 0.7161866 -0.4897212
811 -5.385571 0.06404644 0.7157184 -0.4895644
812 -5.38536 0.06403512 0.7152514 -0.4894042
813 -5.38516 0.0640232 0.7147856 -0.489241
814 -5.384969 0.06401068 0.7143208 -0.4890744
815 -5.38479 0.06399758 0.7138572 -0.488905
816 -5.384621 0.06398388 0.7133946 -0.4887324
817 -5.384462 0.06396962 0.7129334 -0.4885566
818 -5.384314 0.0639548 0.7124732 -0.488378
819 -5.384177 0.06393942 0.712014 -0.4881966
820 -5.384051 0.06392348 0.711556 -0.4880122
821 -5.383936 0.06390702 0.7110994 -0.487825
822 -5.383832 0.06389 0.7106436 -0.487635
823 -5.383739 0.06387248 0.7101892 -0.4874424
824 -5.383657 0.06385442 0.7097358 -0.487247
825 -5.383586 0.06383588 0.7092836 -0.4870492
826 -5.383525 0.06381684 0.7088326 -0.4868488
827 -5.383476 0.0637973 0.7083826 -0.486646
828 -5.383438 0.0637773 0.7079338 -0.4864408
829 -5.38341 0.06375684 0.7074862 -0.4862334
830 -5.383393 0.06373592 0.7070398 -0.4860238
831 -5.383387 0.06371458 0.7065946 -0.4858118
832 -5.383391 0.0636928 0.7061504 -0.4855978
833 -5.383406 0.0636706 0.7057076 -0.485382
834 -5.383432 0.06364802 0.7052658 -0.485164
835 -5.383467 0.06362502 0.704825 -0.4849442
836 -5.383512 0.06360166 0.7043856 -0.4847228
837 -5.383568 0.06357794 0.7039474 -0.4844994
838 -5.383634 0.06355386 0.7035102 -0.4842746
839 -5.383709 0.06352946 0.7030742 -0.4840482
840 -5.383793 0.06350472 0.7026396 -0.4838204
841 -5.383886 0.06347968 0.702206 -0.4835912
842 -5.383988 0.06345434 0.7017736 -0.4833606
843 -5.384099 0.06342872 0.7013424 -0.4831288
844 -5.384219 0.06340284 0.7009122 -0.482896
845 -5.384346 0.06337672 0.7004834 -0.4826622
846 -5.38448 0.06335034 0.7000558 -0.4824274
847 -5.384622 0.06332374 0.6996292 -0.4821918
848 -5.38477 0.06329694 0.699204 -0.4819554
849 -5.384925 0.06326996 0.6987798 -0.4817182
850 -5.385087 0.06324278 0.698357 -0.4814804
851 -5.385256 0.06321546 0.6979352 -0.4812422
852 -5.385432 0.06318798 0.6975146 -0.4810036
853 -5.385613 0.06316036 0.6970954 -0.4807648
854 -5.3858 0.06313264 0.6966772 -0.4805256
855 -5.385993 0.06310482 0.6962602 -0.4802862
856 -5.386191 0.0630769 0.6958446 -0.480047
857 -5.386394 0.06304892 0.69543 -0.4798076
858 -5.386601 0.0630209 0.6950166 -0.4795684
859 -5.386812 0.06299282 0.6946046 -0.4793294
860 -5.387026 0.06296474 0.6941936 -0.4790906
861 -5.387244 0.06293664 0.693784 -0.4788524
862 -5.387466 0.06290854 0.6933754 -0.4786146
863 -5.387689 0.06288048 0.692968 -0.4783774
864 -5.387914 0.06285244 0.692562 -0.4781408
865 -5.388142 0.06282448 0.692157 -0.477905
866 -5.38837 0.06279658 0.6917534 -0.47767
867 -5.3886 0.06276876 0.6913508 -0.4774358
868 -5.38883 0.06274104 0.6909496 -0.4772028
869 -5.389061 0.06271344 0.6905496 -0.4769708
870 -5.389291 0.06268598 0.6901506 -0.47674
871 -5.389521 0.06265866 0.689753 -0.4765106
872 -5.389749 0.0626315 0.6893566 -0.4762824
873 -5.389977 0.0626045 0.6889614 -0.4760556
874 -5.390202 0.06257772 0.6885674 -0.4758304
875 -5.390426 0.06255112 0.6881744 -0.4756068
876 -5.390647 0.06252476 0.6877828 -0.4753848
877 -5.390865 0.06249862 0.6873924 -0.4751646
878 -5.391079 0.06247274 0.6870032 -0.4749462
879 -5.39129 0.06244712 0.6866152 -0.4747298
880 -5.391497 0.06242178 0.6862284 -0.4745152
881 -5.3917 0.06239672 0.685843 -0.4743028
882 -5.391898 0.06237198 0.6854586 -0.4740926
883 -5.39209 0.06234754 0.6850754 -0.4738846
884 -5.392277 0.06232346 0.6846934 -0.4736788
885 -5.392459 0.0622997 0.6843126 -0.4734756
886 -5.392634 0.0622763 0.683933 -0.4732746
887 -5.392803 0.06225328 0.6835546 -0.4730762
888 -5.392965 0.06223064 0.6831774 -0.4728804
889 -5.39312 0.0622084 0.6828014 -0.4726872
890 -5.393267 0.06218656 0.6824266 -0.4724968
891 -5.393407 0.06216516 0.682053 -0.4723092
892 -5.393539 0.06214418 0.6816806 -0.4721244
893 -5.393663 0.06212364 0.6813094 -0.4719426
894 -5.393779 0.06210356 0.6809394 -0.4717636
895 -5.393886 0.06208396 0.6805706 -0.4715878
896 -5.393984 0.06206484 0.680203 -0.471415
897 -5.394072 0.0620462 0.6798364 -0.4712456
898 -5.394152 0.06202808 0.6794712 -0.4710792
899 -5.394222 0.06201046 0.679107 -0.4709162
900 -5.394283 0.06199336 0.6787442 -0.4707564
901 -5.394334 0.06197682 0.6783824 -0.4706002
902 -5.394375 0.0619608 0.6780218 -0.4704474
903 -5.394406 0.06194534 0.6776624 -0.470298
904 -5.394427 0.06193046 0.677304 -0.4701522
905 -5.394437 0.06191614 0.676947 -0.4700102
906 -5.394438 0.06190242 0.676591 -0.4698716
907 -5.394428 0.06188928 0.6762362 -0.469737
908 -5.394408 0.06187676 0.6758826 -0.469606
909 -5.394378 0.06186484 0.6755302 -0.4694788
910 -5.394336 0.06185354 0.6751788 -0.4693554
911 -5.394285 0.06184288 0.6748288 -0.469236
912 -5.394223 0.06183286 0.6744796 -0.4691204
913 -5.394151 0.06182348 0.6741318 -0.469009
914 -5.394069 0.06181474 0.673785 -0.4689014
915 -5.393976 0.06180668 0.6734394 -0.468798
916 -5.393873 0.06179928 0.673095 -0.4686988
917 -5.393759 0.06179256 0.6727516 -0.4686036
918 -5.393636 0.06178652 0.6724094 -0.4685126
919 -5.393502 0.06178118 0.6720684 -0.4684258
920 -5.393359 0.06177654 0.6717284 -0.4683432
921 -5.393206 0.06177258 0.6713896 -0.4682648
922 -5.393044 0.06176936 0.6710518 -0.4681908
923 -5.392873 0.06176684 0.6707152 -0.4681212
924 -5.392694 0.06176504 0.6703796 -0.468056
925 -5.392505 0.06176396 0.6700452 -0.467995
926 -5.392308 0.06176362 0.669712 -0.4679386
927 -5.392103 0.06176402 0.6693798 -0.4678866
928 -5.391889 0.06176516 0.6690486 -0.467839
929 -5.391668 0.06176706 0.6687186 -0.4677958
930 -5.391438 0.0617697 0.6683896 -0.4677572
931 -5.391201 0.0617731 0.6680618 -0.4677232
932 -5.390956 0.06177726 0.667735 -0.4676938
933 -5.390705 0.06178218 0.6674094 -0.4676688
934 -5.390447 0.06178786 0.6670848 -0.4676482
935 -5.390183 0.0617943 0.6667614 -0.4676324
936 -5.389913 0.0618015 0.666439 -0.467621
937 -5.389637 0.06180946 0.666118 -0.4676142
938 -5.389356 0.0618182 0.665798 -0.467612
939 -5.38907 0.06182772 0.665479 -0.4676144
940 -5.388779 0.061838 0.6651614 -0.4676212
941 -5.388485 0.06184904 0.6648448 -0.4676326
942 -5.388186 0.06186086 0.6645294 -0.4676486
943 -5.387884 0.06187346 0.664215 -0.4676692
944 -5.387578 0.06188682 0.6639018 -0.4676944
945 -5.38727 0.06190098 0.6635898 -0.4677244
946 -5.386959 0.06191592 0.663279 -0.4677588
947 -5.386647 0.06193166 0.6629692 -0.4677978
948 -5.386332 0.06194818 0.6626606 -0.4678416
949 -5.386016 0.06196548 0.662353 -0.46789
950 -5.385699 0.0619836 0.6620466 -0.4679432
951 -5.385382 0.0620025 0.6617414 -0.468001
952 -5.385064 0.06202222 0.6614372 -0.4680634
953 -5.384746 0.06204274 0.6611342 -0.4681308
954 -5.384429 0.06206406 0.6608324 -0.4682028
955 -5.384112 0.0620862 0.6605316 -0.4682796
956 -5.383796 0.06210916 0.6602318 -0.4683614
957 -5.383481 0.06213296 0.6599334 -0.468448
958 -5.383169 0.06215758 0.659636 -0.4685394
959 -5.382859 0.06218302 0.6593396 -0.4686358
960 -5.382551 0.0622093 0.6590446 -0.468737
961 -5.382246 0.06223642 0.6587504 -0.468843
962 -5.381944 0.06226434 0.6584576 -0.468954
963 -5.381645 0.0622931 0.6581656 -0.4690698
964 -5.381351 0.06232268 0.6578748 -0.4691904
965 -5.38106 0.06235306 0.6575852 -0.4693158
966 -5.380774 0.06238428 0.6572966 -0.469446
967 -5.380492 0.0624163 0.657009 -0.4695808
968 -5.380214 0.06244914 0.6567226 -0.4697204
969 -5.379942 0.06248278 0.6564372 -0.4698648
970 -5.379675 0.06251722 0.6561528 -0.470014
971 -5.379414 0.06255248 0.6558694 -0.4701678
972 -5.379158 0.06258852 0.6555872 -0.4703262
973 -5.378908 0.06262538 0.655306 -0.4704892
974 -5.378664 0.06266302 0.6550258 -0.4706568
975 -5.378426 0.06270144 0.6547466 -0.470829
976 -5.378194 0.06274064 0.6544684 -0.4710058
977 -5.377969 0.06278064 0.6541912 -0.471187
978 -5.377751 0.0628214 0.653915 -0.4713728
979 -5.377539 0.06286294 0.6536398 -0.471563
980 -5.377335 0.06290524 0.6533656 -0.4717576
981 -5.377137 0.06294832 0.6530924 -0.4719568
982 -5.376947 0.06299214 0.6528202 -0.4721602
983 -5.376764 0.06303672 0.652549 -0.472368
984 -5.376588 0.06308204 0.6522788 -0.47258
985 -5.37642 0.06312812 0.6520094 -0.4727964
986 -5.376259 0.06317492 0.651741 -0.473017
987 -5.376106 0.06322246 0.6514736 -0.4732418
988 -5.375961 0.06327072 0.651207 -0.4734708
989 -5.375824 0.0633197 0.6509416 -0.473704
990 -5.375694 0.0633694 0.6506768 -0.4739412
