"ObjectId","Points:0","Points:1","Points:2","arc_length","pressure","wall-heat-flux","wall-tau-mag","wall-y_plus"
2.00000000e+00,1.70096004e+00,-1.91129997e-01,9.99999972e-10,2.47302473e-02,1.24490303e+05,2.46161958e+06,1.40070283e+03,5.74077928e-01
2.00000000e+00,1.69966376e+00,-1.90288126e-01,9.99999972e-10,2.62759165e-02,1.24546500e+05,2.46200668e+06,1.39777596e+03,5.73605610e-01
2.00000000e+00,1.69836748e+00,-1.89446256e-01,9.99999972e-10,2.78215856e-02,1.24605452e+05,2.46230017e+06,1.39464931e+03,5.73098456e-01
2.00000000e+00,1.69707119e+00,-1.88604370e-01,9.99999972e-10,2.93672629e-02,1.24660560e+05,2.46244471e+06,1.39133396e+03,5.72543862e-01
2.00000000e+00,1.69577503e+00,-1.87762499e-01,9.99999972e-10,3.09128321e-02,1.24710396e+05,2.46243288e+06,1.38785833e+03,5.71944318e-01
2.00000000e+00,1.69447875e+00,-1.86920628e-01,9.99999972e-10,3.24585013e-02,1.24756621e+05,2.46224865e+06,1.38422584e+03,5.71304379e-01
2.00000000e+00,1.69318247e+00,-1.86078757e-01,9.99999972e-10,3.40041704e-02,1.24779220e+05,2.46211579e+06,1.38237052e+03,5.70975195e-01
2.00000000e+00,1.69188631e+00,-1.85236871e-01,9.99999972e-10,3.55497477e-02,1.24853576e+05,2.46147911e+06,1.37650766e+03,5.69940471e-01
2.00000000e+00,1.69059002e+00,-1.84395000e-01,9.99999972e-10,3.70954169e-02,1.24915215e+05,2.46103806e+06,1.37239871e+03,5.69234964e-01
2.00000000e+00,1.68929374e+00,-1.83553129e-01,9.99999972e-10,3.86410861e-02,1.24987753e+05,2.46055967e+06,1.36804888e+03,5.68502757e-01
2.00000000e+00,1.68799746e+00,-1.82711244e-01,9.99999972e-10,4.01867634e-02,1.25064338e+05,2.45993363e+06,1.36341043e+03,5.67718870e-01
2.00000000e+00,1.68670130e+00,-1.81869373e-01,9.99999972e-10,4.17323325e-02,1.25138149e+05,2.45909762e+06,1.35850542e+03,5.66872550e-01
2.00000000e+00,1.68540502e+00,-1.81027502e-01,9.99999972e-10,4.32780017e-02,1.25209379e+05,2.45803802e+06,1.35337215e+03,5.65972000e-01
2.00000000e+00,1.68410873e+00,-1.80185631e-01,9.99999972e-10,4.48236709e-02,1.25283227e+05,2.45677797e+06,1.34800756e+03,5.65027807e-01
2.00000000e+00,1.68281245e+00,-1.79343745e-01,9.99999972e-10,4.63693481e-02,1.25366354e+05,2.45540400e+06,1.34238594e+03,5.64048440e-01
2.00000000e+00,1.68151629e+00,-1.78501874e-01,9.99999972e-10,4.79149173e-02,1.25461082e+05,2.45391416e+06,1.33644604e+03,5.63025656e-01
2.00000000e+00,1.68022001e+00,-1.77660003e-01,9.99999972e-10,4.94605865e-02,1.25565318e+05,2.45225674e+06,1.33014034e+03,5.61944416e-01
2.00000000e+00,1.67892373e+00,-1.76818132e-01,9.99999972e-10,5.10062557e-02,1.25619352e+05,2.45137837e+06,1.32689220e+03,5.61387303e-01
2.00000000e+00,1.67762744e+00,-1.75976247e-01,9.99999972e-10,5.25519329e-02,1.25786283e+05,2.44816921e+06,1.31634188e+03,5.59550601e-01
2.00000000e+00,1.67633128e+00,-1.75134376e-01,9.99999972e-10,5.40975021e-02,1.25898530e+05,2.44564760e+06,1.30882152e+03,5.58221131e-01
2.00000000e+00,1.67503500e+00,-1.74292505e-01,9.99999972e-10,5.56431713e-02,1.26011653e+05,2.44273900e+06,1.30087834e+03,5.56800033e-01
2.00000000e+00,1.67373872e+00,-1.73450619e-01,9.99999972e-10,5.71888486e-02,1.26134581e+05,2.43952989e+06,1.29253372e+03,5.55309770e-01
2.00000000e+00,1.67244256e+00,-1.72608748e-01,9.99999972e-10,5.87344178e-02,1.26281038e+05,2.43616950e+06,1.28371128e+03,5.53761407e-01
2.00000000e+00,1.67114627e+00,-1.71766877e-01,9.99999972e-10,6.02800869e-02,1.26452715e+05,2.43256255e+06,1.27420977e+03,5.52113878e-01
2.00000000e+00,1.66984999e+00,-1.70925006e-01,9.99999972e-10,6.18257561e-02,1.26631097e+05,2.42842828e+06,1.26388387e+03,5.50294898e-01
2.00000000e+00,1.66855371e+00,-1.70083120e-01,9.99999972e-10,6.33714334e-02,1.26797373e+05,2.42361030e+06,1.25278084e+03,5.48272443e-01
2.00000000e+00,1.66725755e+00,-1.69241250e-01,9.99999972e-10,6.49170026e-02,1.26947558e+05,2.41803084e+06,1.24096089e+03,5.46049287e-01
2.00000000e+00,1.66596127e+00,-1.68399379e-01,9.99999972e-10,6.64626717e-02,1.27086168e+05,2.41163466e+06,1.22836503e+03,5.43620166e-01
2.00000000e+00,1.66466498e+00,-1.67557493e-01,9.99999972e-10,6.80083490e-02,1.27153563e+05,2.40823455e+06,1.22186231e+03,5.42353488e-01
2.00000000e+00,1.66336870e+00,-1.66715622e-01,9.99999972e-10,6.95540182e-02,1.27351464e+05,2.39628299e+06,1.20043530e+03,5.38089389e-01
2.00000000e+00,1.66207254e+00,-1.65873751e-01,9.99999972e-10,7.10995874e-02,1.27478612e+05,2.38714666e+06,1.18483682e+03,5.34922037e-01
2.00000000e+00,1.66077626e+00,-1.65031880e-01,9.99999972e-10,7.26452565e-02,1.27593464e+05,2.37683990e+06,1.16796927e+03,5.31421862e-01
